quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
874/3	0.16666666666666666	117	117	7/12	7/12	3/4	2	1	1/24			1/16	2/3		-3	63	Eb4	4	3312
2331/8	0.125	117	117	19/32	19/32	3/4	1	1	1/32			1/32	1		-1	65	F4	4	3293
583/2	0.16666666666666666	117	117	5/8	5/8	3/4	2	1	1/24			1/16	2/3		-2	70	Bb4	4	3313
583/2	0.125	117	117	5/8	5/8	3/4	1	1	1/32			1/32	1		-3	75	Eb5	5	3294
2333/8	0.125	117	117	21/32	21/32	3/4	1	1	1/32			1/32	1		-5	73	Db5	5	3295
875/3	0.16666666666666666	117	117	2/3	2/3	3/4	2	1	1/24			1/16	2/3		9	63	D#4	4	3314
1167/4	0.125	117	117	11/16	11/16	3/4	1	1	1/32			1/32	1		1	67	G4	4	3296
1751/6	0.16666666666666666	117	117	17/24	17/24	3/4	2	1	1/24			1/16	2/3		7	61	C#4	4	3315
2335/8	0.125	117	117	23/32	23/32	3/4	1	1	1/32			1/32	1		-3	63	Eb4	4	3297
292	0.25	118	118	0	0	3/4	2	1	1/16			1/16	1		-2	58	Bb3	3	3340
292	0.125	118	118	0	0	3/4	1	1	1/32			1/32	1		3	69	A4	4	3316
2337/8	0.125	118	118	1/32	1/32	3/4	1	1	1/32			1/32	1		-3	63	Eb4	4	3317
1169/4	0.125	118	118	1/16	1/16	3/4	1	1	1/32			1/32	1		-5	61	Db4	4	3318
1169/4	0.25	118	118	1/16	1/16	3/4	2	1	1/16			1/16	1		-5	61	Db4	4	3341
2339/8	0.125	118	118	3/32	3/32	3/4	1	1	1/32			1/32	1		3	57	A3	3	3319
585/2	0.125	118	118	1/8	1/8	3/4	1	1	1/32			1/32	1		3	69	A4	4	3320
585/2	0.25	118	118	1/8	1/8	3/4	2	1	1/16			1/16	1		-2	70	Bb4	4	3342
2341/8	0.125	118	118	5/32	5/32	3/4	1	1	1/32			1/32	1		-3	63	Eb4	4	3321
1171/4	0.125	118	118	3/16	3/16	3/4	1	1	1/32			1/32	1		-5	61	Db4	4	3322
1171/4	0.25	118	118	3/16	3/16	3/4	2	1	1/16			1/16	1		-5	73	Db5	5	3343
2343/8	0.125	118	118	7/32	7/32	3/4	1	1	1/32			1/32	1		3	57	A3	3	3323
293	0.125	118	118	1/4	1/4	3/4	1	1	1/32			1/32	1		3	69	A4	4	3324
293	0.25	118	118	1/4	1/4	3/4	2	1	1/16			1/16	1		1	79	G5	5	3344
2345/8	0.125	118	118	9/32	9/32	3/4	1	1	1/32			1/32	1		-3	63	Eb4	4	3325
1173/4	0.125	118	118	5/16	5/16	3/4	1	1	1/32			1/32	1		-5	61	Db4	4	3326
1173/4	0.25	118	118	5/16	5/16	3/4	2	1	1/16			1/16	1		-2	82	Bb5	5	3345
2347/8	0.125	118	118	11/32	11/32	3/4	1	1	1/32			1/32	1		3	57	A3	3	3327
587/2	0.125	118	118	3/8	3/8	3/4	1	1	1/32			1/32	1		1	67	G4	4	3328
587/2	0.5	118	118	3/8	3/8	3/4	2	1	1/8			1/8	1		-3	87	Eb6	6	3346
2349/8	0.125	118	118	13/32	13/32	3/4	1	1	1/32			1/32	1		-3	63	Eb4	4	3329
1175/4	0.125	118	118	7/16	7/16	3/4	1	1	1/32			1/32	1		-5	61	Db4	4	3330
2351/8	0.125	118	118	15/32	15/32	3/4	1	1	1/32			1/32	1		1	55	G3	3	3331
294	0.125	118	118	1/2	1/2	3/4	1	1	1/32			1/32	1		-1	65	F4	4	3332
2353/8	0.125	118	118	17/32	17/32	3/4	1	1	1/32			1/32	1		-3	63	Eb4	4	3333
1177/4	0.125	118	118	9/16	9/16	3/4	1	1	1/32			1/32	1		-5	61	Db4	4	3334
2355/8	0.125	118	118	19/32	19/32	3/4	1	1	1/32			1/32	1		-1	53	F3	3	3335
589/2	0.125	118	118	5/8	5/8	3/4	1	1	1/32			1/32	1		-3	63	Eb4	4	3336
2357/8	0.125	118	118	21/32	21/32	3/4	1	1	1/32			1/32	1		-5	61	Db4	4	3337
1179/4	0.125	118	118	11/16	11/16	3/4	1	1	1/32			1/32	1		1	55	G3	3	3338
2359/8	0.125	118	118	23/32	23/32	3/4	1	1	1/32			1/32	1		-3	51	Eb3	3	3339
295	0.25	119	119	0	0	4/4	2	1	1/16			1/16	1		-2	34	Bb1	1	3397
295	0.08333333333333333	119	119	0	0	4/4	1	2	1/48			1/32	2/3		3	57	A3	3	3349
295	3.0	119	119	0	0	4/4	1	1	3/4			1/2	3/2		3	57	A3	3	3347
3541/12	0.08333333333333333	119	119	1/48	1/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3350
1771/6	0.08333333333333333	119	119	1/24	1/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3351
1181/4	0.25	119	119	1/16	1/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3398
1181/4	0.08333333333333333	119	119	1/16	1/16	4/4	1	2	1/48			1/32	2/3		3	45	A2	2	3352
886/3	0.08333333333333333	119	119	1/12	1/12	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3353
3545/12	0.08333333333333333	119	119	5/48	5/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3354
591/2	0.25	119	119	1/8	1/8	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	3399
591/2	0.08333333333333333	119	119	1/8	1/8	4/4	1	2	1/48			1/32	2/3		3	57	A3	3	3355
3547/12	0.08333333333333333	119	119	7/48	7/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3356
887/3	0.08333333333333333	119	119	1/6	1/6	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3357
1183/4	0.25	119	119	3/16	3/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3400
1183/4	0.08333333333333333	119	119	3/16	3/16	4/4	1	2	1/48			1/32	2/3		3	45	A2	2	3358
1775/6	0.08333333333333333	119	119	5/24	5/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3359
3551/12	0.08333333333333333	119	119	11/48	11/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3360
296	0.25	119	119	1/4	1/4	4/4	2	1	1/16			1/16	1		-2	34	Bb1	1	3401
296	0.08333333333333333	119	119	1/4	1/4	4/4	1	2	1/48			1/32	2/3		3	57	A3	3	3361
3553/12	0.08333333333333333	119	119	13/48	13/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3362
1777/6	0.08333333333333333	119	119	7/24	7/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3363
1185/4	0.25	119	119	5/16	5/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3402
1185/4	0.08333333333333333	119	119	5/16	5/16	4/4	1	2	1/48			1/32	2/3		3	45	A2	2	3364
889/3	0.08333333333333333	119	119	1/3	1/3	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3365
3557/12	0.08333333333333333	119	119	17/48	17/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3366
593/2	0.25	119	119	3/8	3/8	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	3403
593/2	0.08333333333333333	119	119	3/8	3/8	4/4	1	2	1/48			1/32	2/3		3	57	A3	3	3367
3559/12	0.08333333333333333	119	119	19/48	19/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3368
890/3	0.08333333333333333	119	119	5/12	5/12	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3369
1187/4	0.25	119	119	7/16	7/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3404
1187/4	0.08333333333333333	119	119	7/16	7/16	4/4	1	2	1/48			1/32	2/3		3	45	A2	2	3370
1781/6	0.08333333333333333	119	119	11/24	11/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3371
3563/12	0.08333333333333333	119	119	23/48	23/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3372
297	0.08333333333333333	119	119	1/2	1/2	4/4	1	2	1/48			1/32	2/3		3	57	A3	3	3373
297	0.5	119	119	1/2	1/2	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	3405
3565/12	0.08333333333333333	119	119	25/48	25/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3374
1783/6	0.08333333333333333	119	119	13/24	13/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3375
1189/4	0.08333333333333333	119	119	9/16	9/16	4/4	1	2	1/48			1/32	2/3		3	45	A2	2	3376
892/3	0.08333333333333333	119	119	7/12	7/12	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3377
3569/12	0.08333333333333333	119	119	29/48	29/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3378
595/2	0.08333333333333333	119	119	5/8	5/8	4/4	1	2	1/48			1/32	2/3		3	57	A3	3	3379
595/2	0.5	119	119	5/8	5/8	4/4	2	1	1/8			1/8	1		-3	63	Eb4	4	3406
3571/12	0.08333333333333333	119	119	31/48	31/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3380
893/3	0.08333333333333333	119	119	2/3	2/3	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3381
1191/4	0.08333333333333333	119	119	11/16	11/16	4/4	1	2	1/48			1/32	2/3		3	45	A2	2	3382
1787/6	0.08333333333333333	119	119	17/24	17/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3383
3575/12	0.08333333333333333	119	119	35/48	35/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3384
298	0.08333333333333333	119	119	3/4	3/4	4/4	1	2	1/48			1/32	2/3		1	55	G3	3	3385
298	1.0	119	119	3/4	3/4	4/4	1	1	1/4			1/4	1		1	55	G3	3	3348
3577/12	0.08333333333333333	119	119	37/48	37/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3386
1789/6	0.08333333333333333	119	119	19/24	19/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3387
1193/4	0.25	119	119	13/16	13/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3407
1193/4	0.08333333333333333	119	119	13/16	13/16	4/4	1	2	1/48			1/32	2/3		1	43	G2	2	3388
895/3	0.08333333333333333	119	119	5/6	5/6	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3389
3581/12	0.08333333333333333	119	119	41/48	41/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3390
597/2	0.25	119	119	7/8	7/8	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	3408
597/2	0.08333333333333333	119	119	7/8	7/8	4/4	1	2	1/48			1/32	2/3		1	55	G3	3	3391
3583/12	0.08333333333333333	119	119	43/48	43/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3392
896/3	0.08333333333333333	119	119	11/12	11/12	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3393
1195/4	0.25	119	119	15/16	15/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3409
1195/4	0.08333333333333333	119	119	15/16	15/16	4/4	1	2	1/48			1/32	2/3		1	43	G2	2	3394
1793/6	0.08333333333333333	119	119	23/24	23/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3395
3587/12	0.08333333333333333	119	119	47/48	47/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3396
299	0.25	120	120	0	0	4/4	2	1	1/16			1/16	1		-2	34	Bb1	1	3460
299	0.08333333333333333	120	120	0	0	4/4	1	2	1/48			1/32	2/3		3	57	A3	3	3412
299	3.0	120	120	0	0	4/4	1	1	3/4			1/2	3/2		3	57	A3	3	3410
3589/12	0.08333333333333333	120	120	1/48	1/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3413
1795/6	0.08333333333333333	120	120	1/24	1/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3414
1197/4	0.25	120	120	1/16	1/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3461
1197/4	0.08333333333333333	120	120	1/16	1/16	4/4	1	2	1/48			1/32	2/3		3	45	A2	2	3415
898/3	0.08333333333333333	120	120	1/12	1/12	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3416
3593/12	0.08333333333333333	120	120	5/48	5/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3417
599/2	0.25	120	120	1/8	1/8	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	3462
599/2	0.08333333333333333	120	120	1/8	1/8	4/4	1	2	1/48			1/32	2/3		3	57	A3	3	3418
3595/12	0.08333333333333333	120	120	7/48	7/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3419
899/3	0.08333333333333333	120	120	1/6	1/6	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3420
1199/4	0.25	120	120	3/16	3/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3463
1199/4	0.08333333333333333	120	120	3/16	3/16	4/4	1	2	1/48			1/32	2/3		3	45	A2	2	3421
1799/6	0.08333333333333333	120	120	5/24	5/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3422
3599/12	0.08333333333333333	120	120	11/48	11/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3423
300	0.25	120	120	1/4	1/4	4/4	2	1	1/16			1/16	1		-2	34	Bb1	1	3464
300	0.08333333333333333	120	120	1/4	1/4	4/4	1	2	1/48			1/32	2/3		3	57	A3	3	3424
3601/12	0.08333333333333333	120	120	13/48	13/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3425
1801/6	0.08333333333333333	120	120	7/24	7/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3426
1201/4	0.25	120	120	5/16	5/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3465
1201/4	0.08333333333333333	120	120	5/16	5/16	4/4	1	2	1/48			1/32	2/3		3	45	A2	2	3427
901/3	0.08333333333333333	120	120	1/3	1/3	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3428
3605/12	0.08333333333333333	120	120	17/48	17/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3429
601/2	0.25	120	120	3/8	3/8	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	3466
601/2	0.08333333333333333	120	120	3/8	3/8	4/4	1	2	1/48			1/32	2/3		3	57	A3	3	3430
3607/12	0.08333333333333333	120	120	19/48	19/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3431
902/3	0.08333333333333333	120	120	5/12	5/12	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3432
1203/4	0.25	120	120	7/16	7/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3467
1203/4	0.08333333333333333	120	120	7/16	7/16	4/4	1	2	1/48			1/32	2/3		3	45	A2	2	3433
1805/6	0.08333333333333333	120	120	11/24	11/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3434
3611/12	0.08333333333333333	120	120	23/48	23/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3435
301	0.5	120	120	1/2	1/2	4/4	2	2	1/8			1/8	1		-2	34	Bb1	1	3470
301	0.08333333333333333	120	120	1/2	1/2	4/4	1	2	1/48			1/32	2/3		3	57	A3	3	3436
3613/12	0.08333333333333333	120	120	25/48	25/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3437
1807/6	0.08333333333333333	120	120	13/24	13/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3438
1205/4	0.08333333333333333	120	120	9/16	9/16	4/4	1	2	1/48			1/32	2/3		3	45	A2	2	3439
904/3	0.08333333333333333	120	120	7/12	7/12	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3440
3617/12	0.08333333333333333	120	120	29/48	29/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3441
603/2	0.08333333333333333	120	120	5/8	5/8	4/4	1	2	1/48			1/32	2/3		3	57	A3	3	3442
603/2	1.0	120	120	5/8	5/8	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	3468
3619/12	0.08333333333333333	120	120	31/48	31/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3443
905/3	0.08333333333333333	120	120	2/3	2/3	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3444
1207/4	0.08333333333333333	120	120	11/16	11/16	4/4	1	2	1/48			1/32	2/3		3	45	A2	2	3445
1811/6	0.08333333333333333	120	120	17/24	17/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3446
3623/12	0.08333333333333333	120	120	35/48	35/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3447
302	0.08333333333333333	120	120	3/4	3/4	4/4	1	2	1/48			1/32	2/3		1	55	G3	3	3448
302	1.0	120	120	3/4	3/4	4/4	1	1	1/4			1/4	1		1	55	G3	3	3411
3625/12	0.08333333333333333	120	120	37/48	37/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3449
1813/6	0.08333333333333333	120	120	19/24	19/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3450
1209/4	0.08333333333333333	120	120	13/16	13/16	4/4	1	2	1/48			1/32	2/3		1	43	G2	2	3451
907/3	0.08333333333333333	120	120	5/6	5/6	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3452
3629/12	0.08333333333333333	120	120	41/48	41/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3453
605/2	0.08333333333333333	120	120	7/8	7/8	4/4	1	2	1/48			1/32	2/3		1	55	G3	3	3454
605/2	0.5	120	120	7/8	7/8	4/4	2	1	1/8			1/8	1		-3	63	Eb4	4	3469
3631/12	0.08333333333333333	120	120	43/48	43/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3455
908/3	0.08333333333333333	120	120	11/12	11/12	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3456
1211/4	0.08333333333333333	120	120	15/16	15/16	4/4	1	2	1/48			1/32	2/3		1	43	G2	2	3457
1817/6	0.08333333333333333	120	120	23/24	23/24	4/4	1	2	1/48			1/32	2/3		-5	49	Db3	3	3458
3635/12	0.08333333333333333	120	120	47/48	47/48	4/4	1	2	1/48			1/32	2/3		-3	51	Eb3	3	3459
303	3.0	121	121	0	0	4/4	1	1	3/4			1/2	3/2		3	45	A2	2	3471
303	3.0	121	121	0	0	4/4	1	1	3/4			1/2	3/2		3	57	A3	3	3471
2425/8	0.125	121	121	1/32	1/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3473
1213/4	0.25	121	121	1/16	1/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3503
1213/4	0.125	121	121	1/16	1/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3474
2427/8	0.125	121	121	3/32	3/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3475
607/2	0.25	121	121	1/8	1/8	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	3504
607/2	0.125	121	121	1/8	1/8	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3476
2429/8	0.125	121	121	5/32	5/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3477
1215/4	0.25	121	121	3/16	3/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3505
1215/4	0.125	121	121	3/16	3/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3478
2431/8	0.125	121	121	7/32	7/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3479
304	0.25	121	121	1/4	1/4	4/4	2	1	1/16			1/16	1		-2	34	Bb1	1	3506
304	0.125	121	121	1/4	1/4	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3480
2433/8	0.125	121	121	9/32	9/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3481
1217/4	0.25	121	121	5/16	5/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3507
1217/4	0.125	121	121	5/16	5/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3482
2435/8	0.125	121	121	11/32	11/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3483
609/2	0.25	121	121	3/8	3/8	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	3508
609/2	0.125	121	121	3/8	3/8	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3484
2437/8	0.125	121	121	13/32	13/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3485
1219/4	0.25	121	121	7/16	7/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3509
1219/4	0.125	121	121	7/16	7/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3486
2439/8	0.125	121	121	15/32	15/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3487
305	0.25	121	121	1/2	1/2	4/4	2	1	1/16			1/16	1		-2	34	Bb1	1	3510
305	0.125	121	121	1/2	1/2	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3488
2441/8	0.125	121	121	17/32	17/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3489
1221/4	0.25	121	121	9/16	9/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3511
1221/4	0.125	121	121	9/16	9/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3490
2443/8	0.125	121	121	19/32	19/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3491
611/2	0.25	121	121	5/8	5/8	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	3512
611/2	0.125	121	121	5/8	5/8	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3492
2445/8	0.125	121	121	21/32	21/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3493
1223/4	0.25	121	121	11/16	11/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3513
1223/4	0.125	121	121	11/16	11/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3494
2447/8	0.125	121	121	23/32	23/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3495
306	0.25	121	121	3/4	3/4	4/4	2	1	1/16			1/16	1		-2	34	Bb1	1	3514
306	1.0	121	121	3/4	3/4	4/4	1	1	1/4			1/4	1	1	1	43	G2	2	3472
306	1.0	121	121	3/4	3/4	4/4	1	1	1/4			1/4	1	1	1	55	G3	3	3472
2449/8	0.125	121	121	25/32	25/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3496
1225/4	0.25	121	121	13/16	13/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3515
1225/4	0.125	121	121	13/16	13/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3497
2451/8	0.125	121	121	27/32	27/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3498
613/2	0.25	121	121	7/8	7/8	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	3516
613/2	0.125	121	121	7/8	7/8	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3499
2453/8	0.125	121	121	29/32	29/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3500
1227/4	0.25	121	121	15/16	15/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3517
1227/4	0.125	121	121	15/16	15/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3501
2455/8	0.125	121	121	31/32	31/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3502
307	0.25	122	122	0	0	4/4	2	1	1/16			1/16	1		-2	34	Bb1	1	3553
307	2.0	122	122	0	0	4/4	1	1	1/2			1/2	1	0	1	43	G2	2	3518
307	0.125	122	122	0	0	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3522
307	2.0	122	122	0	0	4/4	1	1	1/2			1/2	1	0	1	55	G3	3	3518
2457/8	0.125	122	122	1/32	1/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3523
1229/4	0.25	122	122	1/16	1/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3554
1229/4	0.125	122	122	1/16	1/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3524
2459/8	0.125	122	122	3/32	3/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3525
615/2	0.25	122	122	1/8	1/8	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	3555
615/2	0.125	122	122	1/8	1/8	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3526
2461/8	0.125	122	122	5/32	5/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3527
1231/4	0.25	122	122	3/16	3/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3556
1231/4	0.125	122	122	3/16	3/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3528
2463/8	0.125	122	122	7/32	7/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3529
308	0.25	122	122	1/4	1/4	4/4	2	1	1/16			1/16	1		-2	34	Bb1	1	3557
308	0.125	122	122	1/4	1/4	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3530
2465/8	0.125	122	122	9/32	9/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3531
1233/4	0.25	122	122	5/16	5/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3558
1233/4	0.125	122	122	5/16	5/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3532
2467/8	0.125	122	122	11/32	11/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3533
617/2	0.25	122	122	3/8	3/8	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	3559
617/2	0.125	122	122	3/8	3/8	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3534
2469/8	0.125	122	122	13/32	13/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3535
1235/4	0.25	122	122	7/16	7/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3560
1235/4	0.125	122	122	7/16	7/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3536
2471/8	0.125	122	122	15/32	15/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3537
309	0.25	122	122	1/2	1/2	4/4	2	1	1/16			1/16	1		-2	34	Bb1	1	3561
309	0.5	122	122	1/2	1/2	4/4	1	1	1/8			1/8	1	-1	1	43	G2	2	3519
309	0.125	122	122	1/2	1/2	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3538
309	0.5	122	122	1/2	1/2	4/4	1	1	1/8			1/8	1	-1	1	55	G3	3	3519
2473/8	0.125	122	122	17/32	17/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3539
1237/4	0.25	122	122	9/16	9/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3562
1237/4	0.125	122	122	9/16	9/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3540
2475/8	0.125	122	122	19/32	19/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3541
619/2	0.5	122	122	5/8	5/8	4/4	1	1	1/8			1/8	1	1	-1	41	F2	2	3520
619/2	0.25	122	122	5/8	5/8	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	3563
619/2	0.5	122	122	5/8	5/8	4/4	1	1	1/8			1/8	1	1	-1	53	F3	3	3520
2477/8	0.125	122	122	21/32	21/32	4/4	1	2	1/32			1/32	1		-5	49	Db3	3	3542
1239/4	0.25	122	122	11/16	11/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	3564
1239/4	0.125	122	122	11/16	11/16	4/4	1	2	1/32			1/32	1		-3	51	Eb3	3	3543
