quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1187/4	0.5	79	79	3/8	3/8	4/4	2	1	1/8			1/8	1		2	50	D3	3	2859
1187/4	0.5	79	79	3/8	3/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2859
1187/4	0.5	79	79	3/8	3/8	4/4	2	1	1/8			1/8	1		7	61	C#4	4	2859
1187/4	0.25	79	79	3/8	3/8	4/4	1	1	1/16			1/16	1		6	66	F#4	4	2842
1187/4	0.5	79	79	3/8	3/8	4/4	1	2	1/8			1/8	1		7	73	C#5	5	2852
297	0.25	79	79	7/16	7/16	4/4	1	1	1/16			1/16	1		5	59	B3	3	2843
297	0.25	79	79	7/16	7/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	2843
1189/4	0.5	79	79	1/2	1/2	4/4	2	1	1/8			1/8	1		1	43	G2	2	2860
1189/4	0.5	79	79	1/2	1/2	4/4	2	1	1/8			1/8	1		2	50	D3	3	2860
1189/4	0.5	79	79	1/2	1/2	4/4	2	1	1/8			1/8	1		-1	53	F3	3	2860
1189/4	0.25	79	79	1/2	1/2	4/4	1	1	1/16			1/16	1		3	57	A3	3	2844
1189/4	0.25	79	79	1/2	1/2	4/4	1	1	1/16			1/16	1		2	62	D4	4	2844
1189/4	0.5	79	79	1/2	1/2	4/4	1	2	1/8			1/8	1		3	69	A4	4	2853
595/2	0.25	79	79	9/16	9/16	4/4	1	1	1/16			1/16	1		5	59	B3	3	2845
595/2	0.25	79	79	9/16	9/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	2845
1191/4	0.5	79	79	5/8	5/8	4/4	2	1	1/8			1/8	1		0	48	C3	3	2861
1191/4	0.5	79	79	5/8	5/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	2861
1191/4	0.5	79	79	5/8	5/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	2861
1191/4	0.25	79	79	5/8	5/8	4/4	1	1	1/16			1/16	1		4	64	E4	4	2846
1191/4	0.5	79	79	5/8	5/8	4/4	1	2	1/8			1/8	1		5	71	B4	4	2854
298	0.25	79	79	11/16	11/16	4/4	1	1	1/16			1/16	1		0	60	C4	4	2847
1193/4	1.0	79	79	3/4	3/4	4/4	2	1	1/4			1/4	1		6	42	F#2	2	2862
1193/4	1.0	79	79	3/4	3/4	4/4	2	1	1/4			1/4	1		7	49	C#3	3	2862
1193/4	1.0	79	79	3/4	3/4	4/4	1	2	1/4			1/4	1		10	58	A#3	3	2855
1193/4	1.0	79	79	3/4	3/4	4/4	1	1	1/4			1/4	1	1	5	59	B3	3	2848
1193/4	1.0	79	79	3/4	3/4	4/4	1	2	1/4			1/4	1		4	64	E4	4	2855
1193/4	1.0	79	79	3/4	3/4	4/4	1	2	1/4			1/4	1		8	68	G#4	4	2855
1197/4	4.0	80	80	0	0	4/4	1	1	1			1	1	-1	5	59	B3	3	2863
1205/4	0.6666666666666666	80	80	1/2	1/2	4/4	2	1	1/6			1/16	8/3		5	35	B1	1	2878
1205/4	0.6666666666666666	80	80	1/2	1/2	4/4	2	1	1/6			1/16	8/3		5	47	B2	2	2878
18083/60	0.13333333333333333	80	80	8/15	8/15	4/4	1	2	1/30			1/32	16/15		3	57	A3	3	2864
18083/60	0.13333333333333333	80	80	8/15	8/15	4/4	1	2	1/30			1/32	16/15		5	59	B3	3	2864
18091/60	0.13333333333333333	80	80	17/30	17/30	4/4	1	2	1/30			1/32	16/15		4	64	E4	4	2865
6033/20	0.13333333333333333	80	80	3/5	3/5	4/4	1	2	1/30			1/32	16/15		6	66	F#4	4	2866
18107/60	0.13333333333333333	80	80	19/30	19/30	4/4	1	2	1/30			1/32	16/15		3	69	A4	4	2867
3623/12	0.6666666666666666	80	80	2/3	2/3	4/4	2	1	1/6			1/16	8/3		7	61	C#4	4	2879
3623/12	0.13333333333333333	80	80	2/3	2/3	4/4	1	2	1/30			1/32	16/15		5	71	B4	4	2868
6041/20	0.13333333333333333	80	80	7/10	7/10	4/4	1	2	1/30			1/32	16/15		3	69	A4	4	2869
6041/20	0.13333333333333333	80	80	7/10	7/10	4/4	1	2	1/30			1/32	16/15		5	71	B4	4	2869
18131/60	0.13333333333333333	80	80	11/15	11/15	4/4	1	2	1/30			1/32	16/15		4	76	E5	5	2870
18139/60	0.13333333333333333	80	80	23/30	23/30	4/4	1	2	1/30			1/32	16/15		6	78	F#5	5	2871
6049/20	0.13333333333333333	80	80	4/5	4/5	4/4	1	2	1/30			1/32	16/15		3	81	A5	5	2872
3631/12	0.6666666666666666	80	80	5/6	5/6	4/4	2	1	1/6			1/16	8/3		7	73	C#5	5	2880
3631/12	0.13333333333333333	80	80	5/6	5/6	4/4	1	2	1/30			1/32	16/15		5	83	B5	5	2873
18163/60	0.13333333333333333	80	80	13/15	13/15	4/4	1	2	1/30			1/32	16/15		3	81	A5	5	2874
18163/60	0.13333333333333333	80	80	13/15	13/15	4/4	1	2	1/30			1/32	16/15		5	83	B5	5	2874
6057/20	0.13333333333333333	80	80	9/10	9/10	4/4	1	2	1/30			1/32	16/15		4	88	E6	6	2875
18179/60	0.13333333333333333	80	80	14/15	14/15	4/4	1	2	1/30			1/32	16/15		6	90	F#6	6	2876
18187/60	0.13333333333333333	80	80	29/30	29/30	4/4	1	2	1/30			1/32	16/15		3	93	A6	6	2877
1213/4	0.5	81	81	0	0	4/4	2	1	1/8			1/8	1		7	73	C#5	5	2929
1213/4	0.5	81	81	0	0	4/4	2	1	1/8			1/8	1		7	85	C#6	6	2929
1213/4	0.08333333333333333	81	81	0	0	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2881
1213/4	0.08333333333333333	81	81	0	0	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2881
910/3	0.08333333333333333	81	81	1/48	1/48	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2882
910/3	0.08333333333333333	81	81	1/48	1/48	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2882
3641/12	0.08333333333333333	81	81	1/24	1/24	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2883
3641/12	0.08333333333333333	81	81	1/24	1/24	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2883
607/2	0.08333333333333333	81	81	1/16	1/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2884
607/2	0.08333333333333333	81	81	1/16	1/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2884
3643/12	0.08333333333333333	81	81	1/12	1/12	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2885
3643/12	0.08333333333333333	81	81	1/12	1/12	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2885
911/3	0.08333333333333333	81	81	5/48	5/48	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2886
911/3	0.08333333333333333	81	81	5/48	5/48	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2886
1215/4	0.08333333333333333	81	81	1/8	1/8	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2887
1215/4	0.08333333333333333	81	81	1/8	1/8	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2887
1215/4	0.5	81	81	1/8	1/8	4/4	2	1	1/8			1/8	1		9	75	D#5	5	2930
1215/4	0.5	81	81	1/8	1/8	4/4	2	1	1/8			1/8	1		9	87	D#6	6	2930
1823/6	0.08333333333333333	81	81	7/48	7/48	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2888
1823/6	0.08333333333333333	81	81	7/48	7/48	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2888
3647/12	0.08333333333333333	81	81	1/6	1/6	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2889
3647/12	0.08333333333333333	81	81	1/6	1/6	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2889
304	0.08333333333333333	81	81	3/16	3/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2890
304	0.08333333333333333	81	81	3/16	3/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2890
3649/12	0.08333333333333333	81	81	5/24	5/24	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2891
3649/12	0.08333333333333333	81	81	5/24	5/24	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2891
1825/6	0.08333333333333333	81	81	11/48	11/48	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2892
1825/6	0.08333333333333333	81	81	11/48	11/48	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2892
1217/4	0.5	81	81	1/4	1/4	4/4	2	1	1/8			1/8	1		7	73	C#5	5	2931
1217/4	0.5	81	81	1/4	1/4	4/4	2	1	1/8			1/8	1		7	85	C#6	6	2931
1217/4	0.08333333333333333	81	81	1/4	1/4	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2893
1217/4	0.08333333333333333	81	81	1/4	1/4	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2893
913/3	0.08333333333333333	81	81	13/48	13/48	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2894
913/3	0.08333333333333333	81	81	13/48	13/48	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2894
3653/12	0.08333333333333333	81	81	7/24	7/24	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2895
3653/12	0.08333333333333333	81	81	7/24	7/24	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2895
609/2	0.08333333333333333	81	81	5/16	5/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2896
609/2	0.08333333333333333	81	81	5/16	5/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2896
3655/12	0.08333333333333333	81	81	1/3	1/3	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2897
3655/12	0.08333333333333333	81	81	1/3	1/3	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2897
914/3	0.08333333333333333	81	81	17/48	17/48	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2898
914/3	0.08333333333333333	81	81	17/48	17/48	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2898
1219/4	0.08333333333333333	81	81	3/8	3/8	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2899
1219/4	0.08333333333333333	81	81	3/8	3/8	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2899
1219/4	0.25	81	81	3/8	3/8	4/4	2	1	1/16			1/16	1		6	78	F#5	5	2932
1219/4	0.25	81	81	3/8	3/8	4/4	2	1	1/16			1/16	1		6	90	F#6	6	2932
1829/6	0.08333333333333333	81	81	19/48	19/48	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2900
1829/6	0.08333333333333333	81	81	19/48	19/48	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2900
3659/12	0.08333333333333333	81	81	5/12	5/12	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2901
3659/12	0.08333333333333333	81	81	5/12	5/12	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2901
305	0.25	81	81	7/16	7/16	4/4	2	1	1/16			1/16	1		9	75	D#5	5	2933
305	0.08333333333333333	81	81	7/16	7/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2902
305	0.08333333333333333	81	81	7/16	7/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2902
305	0.25	81	81	7/16	7/16	4/4	2	1	1/16			1/16	1		9	87	D#6	6	2933
3661/12	0.08333333333333333	81	81	11/24	11/24	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2903
3661/12	0.08333333333333333	81	81	11/24	11/24	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2903
1831/6	0.08333333333333333	81	81	23/48	23/48	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2904
1831/6	0.08333333333333333	81	81	23/48	23/48	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2904
1221/4	0.5	81	81	1/2	1/2	4/4	2	1	1/8			1/8	1		7	73	C#5	5	2934
1221/4	0.5	81	81	1/2	1/2	4/4	2	1	1/8			1/8	1		7	85	C#6	6	2934
1221/4	0.08333333333333333	81	81	1/2	1/2	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2905
1221/4	0.08333333333333333	81	81	1/2	1/2	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2905
916/3	0.08333333333333333	81	81	25/48	25/48	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2906
916/3	0.08333333333333333	81	81	25/48	25/48	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2906
3665/12	0.08333333333333333	81	81	13/24	13/24	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2907
3665/12	0.08333333333333333	81	81	13/24	13/24	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2907
611/2	0.08333333333333333	81	81	9/16	9/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2908
611/2	0.08333333333333333	81	81	9/16	9/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2908
3667/12	0.08333333333333333	81	81	7/12	7/12	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2909
3667/12	0.08333333333333333	81	81	7/12	7/12	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2909
917/3	0.08333333333333333	81	81	29/48	29/48	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2910
917/3	0.08333333333333333	81	81	29/48	29/48	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2910
1223/4	0.5	81	81	5/8	5/8	4/4	2	1	1/8			1/8	1		8	68	G#4	4	2935
1223/4	0.08333333333333333	81	81	5/8	5/8	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2911
1223/4	0.08333333333333333	81	81	5/8	5/8	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2911
1223/4	0.5	81	81	5/8	5/8	4/4	2	1	1/8			1/8	1		8	80	G#5	5	2935
1835/6	0.08333333333333333	81	81	31/48	31/48	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2912
1835/6	0.08333333333333333	81	81	31/48	31/48	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2912
3671/12	0.08333333333333333	81	81	2/3	2/3	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2913
3671/12	0.08333333333333333	81	81	2/3	2/3	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2913
306	0.08333333333333333	81	81	11/16	11/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2914
306	0.08333333333333333	81	81	11/16	11/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2914
3673/12	0.08333333333333333	81	81	17/24	17/24	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2915
3673/12	0.08333333333333333	81	81	17/24	17/24	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2915
1837/6	0.08333333333333333	81	81	35/48	35/48	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2916
1837/6	0.08333333333333333	81	81	35/48	35/48	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2916
1225/4	0.5	81	81	3/4	3/4	4/4	2	1	1/8			1/8	1		8	68	G#4	4	2936
1225/4	0.5	81	81	3/4	3/4	4/4	2	1	1/8			1/8	1		8	80	G#5	5	2936
1225/4	0.08333333333333333	81	81	3/4	3/4	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2917
1225/4	0.08333333333333333	81	81	3/4	3/4	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2917
919/3	0.08333333333333333	81	81	37/48	37/48	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2918
919/3	0.08333333333333333	81	81	37/48	37/48	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2918
3677/12	0.08333333333333333	81	81	19/24	19/24	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2919
3677/12	0.08333333333333333	81	81	19/24	19/24	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2919
613/2	0.08333333333333333	81	81	13/16	13/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2920
613/2	0.08333333333333333	81	81	13/16	13/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2920
3679/12	0.08333333333333333	81	81	5/6	5/6	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2921
3679/12	0.08333333333333333	81	81	5/6	5/6	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2921
920/3	0.08333333333333333	81	81	41/48	41/48	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2922
920/3	0.08333333333333333	81	81	41/48	41/48	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2922
1227/4	0.5	81	81	7/8	7/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	2937
1227/4	0.08333333333333333	81	81	7/8	7/8	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2923
1227/4	0.08333333333333333	81	81	7/8	7/8	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2923
1227/4	0.5	81	81	7/8	7/8	4/4	2	1	1/8			1/8	1		6	78	F#5	5	2937
1841/6	0.08333333333333333	81	81	43/48	43/48	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2924
1841/6	0.08333333333333333	81	81	43/48	43/48	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2924
3683/12	0.08333333333333333	81	81	11/12	11/12	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2925
3683/12	0.08333333333333333	81	81	11/12	11/12	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2925
307	0.08333333333333333	81	81	15/16	15/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2926
307	0.08333333333333333	81	81	15/16	15/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2926
3685/12	0.08333333333333333	81	81	23/24	23/24	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2927
3685/12	0.08333333333333333	81	81	23/24	23/24	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2927
1843/6	0.08333333333333333	81	81	47/48	47/48	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2928
1843/6	0.08333333333333333	81	81	47/48	47/48	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2928
1229/4	0.5	82	82	0	0	4/4	2	1	1/8			1/8	1		7	61	C#4	4	2986
1229/4	0.5	82	82	0	0	4/4	2	1	1/8			1/8	1		7	73	C#5	5	2986
1229/4	0.08333333333333333	82	82	0	0	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2938
1229/4	0.08333333333333333	82	82	0	0	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2938
922/3	0.08333333333333333	82	82	1/48	1/48	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2939
922/3	0.08333333333333333	82	82	1/48	1/48	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2939
3689/12	0.08333333333333333	82	82	1/24	1/24	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2940
3689/12	0.08333333333333333	82	82	1/24	1/24	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2940
615/2	0.08333333333333333	82	82	1/16	1/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2941
615/2	0.08333333333333333	82	82	1/16	1/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2941
3691/12	0.08333333333333333	82	82	1/12	1/12	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2942
3691/12	0.08333333333333333	82	82	1/12	1/12	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2942
923/3	0.08333333333333333	82	82	5/48	5/48	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2943
923/3	0.08333333333333333	82	82	5/48	5/48	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2943
1231/4	0.5	82	82	1/8	1/8	4/4	2	1	1/8			1/8	1		9	63	D#4	4	2987
1231/4	0.08333333333333333	82	82	1/8	1/8	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2944
1231/4	0.08333333333333333	82	82	1/8	1/8	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2944
1231/4	0.5	82	82	1/8	1/8	4/4	2	1	1/8			1/8	1		9	75	D#5	5	2987
1847/6	0.08333333333333333	82	82	7/48	7/48	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2945
1847/6	0.08333333333333333	82	82	7/48	7/48	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2945
3695/12	0.08333333333333333	82	82	1/6	1/6	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2946
3695/12	0.08333333333333333	82	82	1/6	1/6	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2946
308	0.08333333333333333	82	82	3/16	3/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2947
308	0.08333333333333333	82	82	3/16	3/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2947
3697/12	0.08333333333333333	82	82	5/24	5/24	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2948
3697/12	0.08333333333333333	82	82	5/24	5/24	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2948
1849/6	0.08333333333333333	82	82	11/48	11/48	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2949
1849/6	0.08333333333333333	82	82	11/48	11/48	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2949
1233/4	0.5	82	82	1/4	1/4	4/4	2	1	1/8			1/8	1		7	61	C#4	4	2988
1233/4	0.5	82	82	1/4	1/4	4/4	2	1	1/8			1/8	1		7	73	C#5	5	2988
1233/4	0.08333333333333333	82	82	1/4	1/4	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2950
1233/4	0.08333333333333333	82	82	1/4	1/4	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2950
925/3	0.08333333333333333	82	82	13/48	13/48	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2951
925/3	0.08333333333333333	82	82	13/48	13/48	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2951
3701/12	0.08333333333333333	82	82	7/24	7/24	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2952
3701/12	0.08333333333333333	82	82	7/24	7/24	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2952
617/2	0.08333333333333333	82	82	5/16	5/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2953
617/2	0.08333333333333333	82	82	5/16	5/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2953
3703/12	0.08333333333333333	82	82	1/3	1/3	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2954
3703/12	0.08333333333333333	82	82	1/3	1/3	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2954
926/3	0.08333333333333333	82	82	17/48	17/48	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2955
926/3	0.08333333333333333	82	82	17/48	17/48	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2955
1235/4	0.25	82	82	3/8	3/8	4/4	2	1	1/16			1/16	1		6	66	F#4	4	2989
1235/4	0.08333333333333333	82	82	3/8	3/8	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2956
1235/4	0.08333333333333333	82	82	3/8	3/8	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2956
1235/4	0.25	82	82	3/8	3/8	4/4	2	1	1/16			1/16	1		6	78	F#5	5	2989
1853/6	0.08333333333333333	82	82	19/48	19/48	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2957
1853/6	0.08333333333333333	82	82	19/48	19/48	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2957
3707/12	0.08333333333333333	82	82	5/12	5/12	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2958
3707/12	0.08333333333333333	82	82	5/12	5/12	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2958
309	0.25	82	82	7/16	7/16	4/4	2	1	1/16			1/16	1		9	63	D#4	4	2990
309	0.25	82	82	7/16	7/16	4/4	2	1	1/16			1/16	1		9	75	D#5	5	2990
309	0.08333333333333333	82	82	7/16	7/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2959
309	0.08333333333333333	82	82	7/16	7/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2959
3709/12	0.08333333333333333	82	82	11/24	11/24	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2960
3709/12	0.08333333333333333	82	82	11/24	11/24	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2960
1855/6	0.08333333333333333	82	82	23/48	23/48	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2961
1855/6	0.08333333333333333	82	82	23/48	23/48	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2961
1237/4	0.5	82	82	1/2	1/2	4/4	2	1	1/8			1/8	1		7	61	C#4	4	2991
1237/4	0.5	82	82	1/2	1/2	4/4	2	1	1/8			1/8	1		7	73	C#5	5	2991
1237/4	0.08333333333333333	82	82	1/2	1/2	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2962
1237/4	0.08333333333333333	82	82	1/2	1/2	4/4	1	1	1/48			1/32	2/3		5	95	B6	6	2962
928/3	0.08333333333333333	82	82	25/48	25/48	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2963
928/3	0.08333333333333333	82	82	25/48	25/48	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2963
3713/12	0.08333333333333333	82	82	13/24	13/24	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2964
3713/12	0.08333333333333333	82	82	13/24	13/24	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2964
619/2	0.08333333333333333	82	82	9/16	9/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2965
619/2	0.08333333333333333	82	82	9/16	9/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2965
3715/12	0.08333333333333333	82	82	7/12	7/12	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2966
3715/12	0.08333333333333333	82	82	7/12	7/12	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2966
929/3	0.08333333333333333	82	82	29/48	29/48	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2967
929/3	0.08333333333333333	82	82	29/48	29/48	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2967
1239/4	0.5	82	82	5/8	5/8	4/4	2	1	1/8			1/8	1		8	56	G#3	3	2992
1239/4	0.5	82	82	5/8	5/8	4/4	2	1	1/8			1/8	1		8	68	G#4	4	2992
1239/4	0.08333333333333333	82	82	5/8	5/8	4/4	1	1	1/48			1/32	2/3		3	69	A4	4	2968
1239/4	0.08333333333333333	82	82	5/8	5/8	4/4	1	1	1/48			1/32	2/3		5	71	B4	4	2968
1859/6	0.08333333333333333	82	82	31/48	31/48	4/4	1	1	1/48			1/32	2/3		4	76	E5	5	2969
1859/6	0.08333333333333333	82	82	31/48	31/48	4/4	1	1	1/48			1/32	2/3		6	78	F#5	5	2969
3719/12	0.08333333333333333	82	82	2/3	2/3	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2970
3719/12	0.08333333333333333	82	82	2/3	2/3	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2970
310	0.08333333333333333	82	82	11/16	11/16	4/4	1	1	1/48			1/32	2/3		3	81	A5	5	2971
310	0.08333333333333333	82	82	11/16	11/16	4/4	1	1	1/48			1/32	2/3		5	83	B5	5	2971
3721/12	0.08333333333333333	82	82	17/24	17/24	4/4	1	1	1/48			1/32	2/3		4	88	E6	6	2972
3721/12	0.08333333333333333	82	82	17/24	17/24	4/4	1	1	1/48			1/32	2/3		6	90	F#6	6	2972
1861/6	0.08333333333333333	82	82	35/48	35/48	4/4	1	1	1/48			1/32	2/3		3	93	A6	6	2973
