mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8vb	Ottava:8va	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin
72	65	469/3	469/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12			1/8	2/3	1796									187								
72	65	470/3	470/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12			1/8	2/3	1797																	
72	65	155	155	0.08333333333333333	0	0	Chord	2/4	1	2	1/48			1/32	2/3	1798																	
72	65	1861/12	1861/12	0.08333333333333333	1/48	1/48	Chord	2/4	1	2	1/48			1/32	2/3	1799																	
72	65	931/6	931/6	0.08333333333333333	1/24	1/24	Chord	2/4	1	2	1/48			1/32	2/3	1800																	
72	65	621/4	621/4	0.08333333333333333	1/16	1/16	Chord	2/4	1	2	1/48			1/32	2/3	1801																	
72	65	466/3	466/3	0.08333333333333333	1/12	1/12	Chord	2/4	1	2	1/48			1/32	2/3	1802																	
72	65	1865/12	1865/12	0.08333333333333333	5/48	5/48	Chord	2/4	1	2	1/48			1/32	2/3	1803																	
72	65	311/2	311/2	0.08333333333333333	1/8	1/8	Chord	2/4	1	2	1/48			1/32	2/3	1804																	
72	65	1867/12	1867/12	0.08333333333333333	7/48	7/48	Chord	2/4	1	2	1/48			1/32	2/3	1805																	
72	65	467/3	467/3	0.08333333333333333	1/6	1/6	Chord	2/4	1	2	1/48			1/32	2/3	1806																	
72	65	623/4	623/4	0.08333333333333333	3/16	3/16	Chord	2/4	1	2	1/48			1/32	2/3	1807																	
72	65	935/6	935/6	0.08333333333333333	5/24	5/24	Chord	2/4	1	2	1/48			1/32	2/3	1808																	
72	65	1871/12	1871/12	0.08333333333333333	11/48	11/48	Chord	2/4	1	2	1/48			1/32	2/3	1809																	
72	65	156	156	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	1810		articAccentBelow							188								
72	65	155	155	0.0	0	0	Spanner	2/4	2	1	0																						
72	65	155	155	0.0	0	0	Spanner	2/4	2	1	0															71							
72	65	621/4	621/4	0.6666666666666666	1/16	1/16	Chord	2/4	2	1	1/6			1/4	2/3	1811		articAccentAbove							189	71							
72	65	156	156	0.08333333333333333	1/4	1/4	Chord	2/4	2	1	1/48			1/32	2/3	1812										71							
72	65	1873/12	1873/12	0.08333333333333333	13/48	13/48	Chord	2/4	2	1	1/48			1/32	2/3	1813										71							
72	65	937/6	937/6	0.08333333333333333	7/24	7/24	Chord	2/4	2	1	1/48			1/32	2/3	1814										71							
72	65	625/4	625/4	0.08333333333333333	5/16	5/16	Chord	2/4	2	1	1/48			1/32	2/3	1815										71							
72	65	469/3	469/3	0.08333333333333333	1/3	1/3	Chord	2/4	2	1	1/48			1/32	2/3	1816										71							
72	65	1877/12	1877/12	0.08333333333333333	17/48	17/48	Chord	2/4	2	1	1/48			1/32	2/3	1817										71							
72	65	313/2	313/2	0.08333333333333333	3/8	3/8	Chord	2/4	2	1	1/48			1/32	2/3	1818										71							
72	65	1879/12	1879/12	0.08333333333333333	19/48	19/48	Chord	2/4	2	1	1/48			1/32	2/3	1819										71							
72	65	470/3	470/3	0.08333333333333333	5/12	5/12	Chord	2/4	2	1	1/48			1/32	2/3	1820										71							
72	65	627/4	627/4	0.08333333333333333	7/16	7/16	Chord	2/4	2	1	1/48			1/32	2/3	1821										71							
72	65	941/6	941/6	0.08333333333333333	11/24	11/24	Chord	2/4	2	1	1/48			1/32	2/3	1822										71							
72	65	1883/12	1883/12	0.08333333333333333	23/48	23/48	Chord	2/4	2	1	1/48			1/32	2/3	1823										71							
73	66	157	157	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1824									190								
73	66	315/2	315/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1825									190								
73	66	158	158	0.3333333333333333	1/4	1/4	Chord	2/4	1	1	1/12			1/8	2/3	1826									190								
73	66	475/3	475/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12			1/8	2/3	1827									190								
73	66	476/3	476/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12			1/8	2/3	1828																	
73	66	157	157	0.08333333333333333	0	0	Chord	2/4	1	2	1/48			1/32	2/3	1829																	
73	66	1885/12	1885/12	0.08333333333333333	1/48	1/48	Chord	2/4	1	2	1/48			1/32	2/3	1830																	
73	66	943/6	943/6	0.08333333333333333	1/24	1/24	Chord	2/4	1	2	1/48			1/32	2/3	1831																	
73	66	629/4	629/4	0.08333333333333333	1/16	1/16	Chord	2/4	1	2	1/48			1/32	2/3	1832																	
73	66	472/3	472/3	0.08333333333333333	1/12	1/12	Chord	2/4	1	2	1/48			1/32	2/3	1833																	
73	66	1889/12	1889/12	0.08333333333333333	5/48	5/48	Chord	2/4	1	2	1/48			1/32	2/3	1834																	
73	66	315/2	315/2	0.08333333333333333	1/8	1/8	Chord	2/4	1	2	1/48			1/32	2/3	1835																	
73	66	1891/12	1891/12	0.08333333333333333	7/48	7/48	Chord	2/4	1	2	1/48			1/32	2/3	1836																	
73	66	473/3	473/3	0.08333333333333333	1/6	1/6	Chord	2/4	1	2	1/48			1/32	2/3	1837																	
73	66	631/4	631/4	0.08333333333333333	3/16	3/16	Chord	2/4	1	2	1/48			1/32	2/3	1838																	
73	66	947/6	947/6	0.08333333333333333	5/24	5/24	Chord	2/4	1	2	1/48			1/32	2/3	1839																	
73	66	1895/12	1895/12	0.08333333333333333	11/48	11/48	Chord	2/4	1	2	1/48			1/32	2/3	1840																	
73	66	157	157	0.0	0	0	Spanner	2/4	2	1	0																						
73	66	157	157	0.0	0	0	Spanner	2/4	2	1	0															72							
73	66	158	158	0.08333333333333333	1/4	1/4	Chord	2/4	2	1	1/48			1/32	2/3	1841										72							
73	66	1897/12	1897/12	0.08333333333333333	13/48	13/48	Chord	2/4	2	1	1/48			1/32	2/3	1842										72							
73	66	949/6	949/6	0.08333333333333333	7/24	7/24	Chord	2/4	2	1	1/48			1/32	2/3	1843										72							
73	66	633/4	633/4	0.08333333333333333	5/16	5/16	Chord	2/4	2	1	1/48			1/32	2/3	1844										72							
73	66	475/3	475/3	0.08333333333333333	1/3	1/3	Chord	2/4	2	1	1/48			1/32	2/3	1845										72							
73	66	1901/12	1901/12	0.08333333333333333	17/48	17/48	Chord	2/4	2	1	1/48			1/32	2/3	1846										72							
73	66	317/2	317/2	0.08333333333333333	3/8	3/8	Chord	2/4	2	1	1/48			1/32	2/3	1847										72							
73	66	1903/12	1903/12	0.08333333333333333	19/48	19/48	Chord	2/4	2	1	1/48			1/32	2/3	1848										72							
73	66	476/3	476/3	0.08333333333333333	5/12	5/12	Chord	2/4	2	1	1/48			1/32	2/3	1849										72							
73	66	635/4	635/4	0.08333333333333333	7/16	7/16	Chord	2/4	2	1	1/48			1/32	2/3	1850										72							
73	66	953/6	953/6	0.08333333333333333	11/24	11/24	Chord	2/4	2	1	1/48			1/32	2/3	1851										72							
73	66	1907/12	1907/12	0.08333333333333333	23/48	23/48	Chord	2/4	2	1	1/48			1/32	2/3	1852										72							
74	67	159	159	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1853									191								
74	67	319/2	319/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1854									191								
74	67	160	160	0.3333333333333333	1/4	1/4	Chord	2/4	1	1	1/12			1/8	2/3	1855									191								
74	67	481/3	481/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12			1/8	2/3	1856									191								
74	67	482/3	482/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12			1/8	2/3	1857																	
74	67	159	159	0.08333333333333333	0	0	Chord	2/4	1	2	1/48			1/32	2/3	1858																	
74	67	1909/12	1909/12	0.08333333333333333	1/48	1/48	Chord	2/4	1	2	1/48			1/32	2/3	1859																	
74	67	955/6	955/6	0.08333333333333333	1/24	1/24	Chord	2/4	1	2	1/48			1/32	2/3	1860																	
74	67	637/4	637/4	0.0	1/16	1/16	Spanner	2/4	1	2	0																						17
74	67	637/4	637/4	0.08333333333333333	1/16	1/16	Chord	2/4	1	2	1/48			1/32	2/3	1861																	17
74	67	478/3	478/3	0.08333333333333333	1/12	1/12	Chord	2/4	1	2	1/48			1/32	2/3	1862																	17
74	67	1913/12	1913/12	0.08333333333333333	5/48	5/48	Chord	2/4	1	2	1/48			1/32	2/3	1863																	17
74	67	319/2	319/2	0.08333333333333333	1/8	1/8	Chord	2/4	1	2	1/48			1/32	2/3	1864																	17
74	67	1915/12	1915/12	0.08333333333333333	7/48	7/48	Chord	2/4	1	2	1/48			1/32	2/3	1865																	17
74	67	479/3	479/3	0.08333333333333333	1/6	1/6	Chord	2/4	1	2	1/48			1/32	2/3	1866																	17
74	67	639/4	639/4	0.08333333333333333	3/16	3/16	Chord	2/4	1	2	1/48			1/32	2/3	1867																	17
74	67	959/6	959/6	0.08333333333333333	5/24	5/24	Chord	2/4	1	2	1/48			1/32	2/3	1868																	17
74	67	1919/12	1919/12	0.08333333333333333	11/48	11/48	Chord	2/4	1	2	1/48			1/32	2/3	1869																	17
74	67	160	160	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	1870		articAccentBelow							192								17
74	67	159	159	0.0	0	0	Spanner	2/4	2	1	0																						
74	67	159	159	0.0	0	0	Spanner	2/4	2	1	0															73							
74	67	637/4	637/4	0.6666666666666666	1/16	1/16	Chord	2/4	2	1	1/6			1/4	2/3	1871		articAccentAbove							193	73							
74	67	160	160	0.08333333333333333	1/4	1/4	Chord	2/4	2	1	1/48			1/32	2/3	1872										73							
74	67	1921/12	1921/12	0.08333333333333333	13/48	13/48	Chord	2/4	2	1	1/48			1/32	2/3	1873										73							
74	67	961/6	961/6	0.08333333333333333	7/24	7/24	Chord	2/4	2	1	1/48			1/32	2/3	1874										73							
74	67	641/4	641/4	0.08333333333333333	5/16	5/16	Chord	2/4	2	1	1/48			1/32	2/3	1875										73							
74	67	481/3	481/3	0.08333333333333333	1/3	1/3	Chord	2/4	2	1	1/48			1/32	2/3	1876										73							
74	67	1925/12	1925/12	0.08333333333333333	17/48	17/48	Chord	2/4	2	1	1/48			1/32	2/3	1877										73							
74	67	321/2	321/2	0.08333333333333333	3/8	3/8	Chord	2/4	2	1	1/48			1/32	2/3	1878										73							
74	67	1927/12	1927/12	0.08333333333333333	19/48	19/48	Chord	2/4	2	1	1/48			1/32	2/3	1879										73							
74	67	482/3	482/3	0.08333333333333333	5/12	5/12	Chord	2/4	2	1	1/48			1/32	2/3	1880										73							
74	67	643/4	643/4	0.08333333333333333	7/16	7/16	Chord	2/4	2	1	1/48			1/32	2/3	1881										73							
74	67	965/6	965/6	0.08333333333333333	11/24	11/24	Chord	2/4	2	1	1/48			1/32	2/3	1882										73							
74	67	1931/12	1931/12	0.08333333333333333	23/48	23/48	Chord	2/4	2	1	1/48			1/32	2/3	1883										73							
75	68	161	161	0.0	0	0	Spanner	2/4	1	1	0																					34	
75	68	161	161	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1884									194							34	
75	68	323/2	323/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1885									194							34	
75	68	162	162	0.3333333333333333	1/4	1/4	Chord	2/4	1	1	1/12			1/8	2/3	1886									194							34	
75	68	487/3	487/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12			1/8	2/3	1887									194							34	
75	68	488/3	488/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12			1/8	2/3	1888																34	
75	68	161	161	0.0	0	0	Spanner	2/4	1	2	0																					34	
75	68	161	161	0.08333333333333333	0	0	Chord	2/4	1	2	1/48			1/32	2/3	1889																34	
75	68	1933/12	1933/12	0.08333333333333333	1/48	1/48	Chord	2/4	1	2	1/48			1/32	2/3	1890																34	
75	68	967/6	967/6	0.08333333333333333	1/24	1/24	Chord	2/4	1	2	1/48			1/32	2/3	1891																34	
75	68	645/4	645/4	0.08333333333333333	1/16	1/16	Chord	2/4	1	2	1/48			1/32	2/3	1892																34	
75	68	484/3	484/3	0.08333333333333333	1/12	1/12	Chord	2/4	1	2	1/48			1/32	2/3	1893																34	
75	68	1937/12	1937/12	0.08333333333333333	5/48	5/48	Chord	2/4	1	2	1/48			1/32	2/3	1894																34	
75	68	323/2	323/2	0.08333333333333333	1/8	1/8	Chord	2/4	1	2	1/48			1/32	2/3	1895																34	
75	68	1939/12	1939/12	0.08333333333333333	7/48	7/48	Chord	2/4	1	2	1/48			1/32	2/3	1896																34	
75	68	485/3	485/3	0.08333333333333333	1/6	1/6	Chord	2/4	1	2	1/48			1/32	2/3	1897																34	
75	68	647/4	647/4	0.08333333333333333	3/16	3/16	Chord	2/4	1	2	1/48			1/32	2/3	1898																34	
75	68	971/6	971/6	0.08333333333333333	5/24	5/24	Chord	2/4	1	2	1/48			1/32	2/3	1899																34	
75	68	1943/12	1943/12	0.08333333333333333	11/48	11/48	Chord	2/4	1	2	1/48			1/32	2/3	1900																34	
75	68	161	161	0.0	0	0	Chord	2/4	1	3	0	acciaccatura		1/8	1	1901																34	
75	68	161	161	1.0	0	0	Chord	2/4	1	3	1/4			1/4	1	1902									195							34	
75	68	162	162	1.0	1/4	1/4	Chord	2/4	1	3	1/4			1/4	1	1903																34	
75	68	161	161	0.0	0	0	Spanner	2/4	2	1	0																						
75	68	161	161	0.0	0	0	Spanner	2/4	2	1	0															74							
75	68	161	161	0.0	0	0	Spanner	2/4	2	1	0															74, 75							
75	68	162	162	0.08333333333333333	1/4	1/4	Chord	2/4	2	1	1/48			1/32	2/3	1904										74, 75							
75	68	1945/12	1945/12	0.08333333333333333	13/48	13/48	Chord	2/4	2	1	1/48			1/32	2/3	1905										74, 75							
75	68	973/6	973/6	0.08333333333333333	7/24	7/24	Chord	2/4	2	1	1/48			1/32	2/3	1906										74, 75							
75	68	649/4	649/4	0.08333333333333333	5/16	5/16	Chord	2/4	2	1	1/48			1/32	2/3	1907										74, 75							
75	68	487/3	487/3	0.08333333333333333	1/3	1/3	Chord	2/4	2	1	1/48			1/32	2/3	1908										74, 75							
75	68	1949/12	1949/12	0.08333333333333333	17/48	17/48	Chord	2/4	2	1	1/48			1/32	2/3	1909										74, 75							
75	68	325/2	325/2	0.08333333333333333	3/8	3/8	Chord	2/4	2	1	1/48			1/32	2/3	1910										74, 75							
75	68	1951/12	1951/12	0.08333333333333333	19/48	19/48	Chord	2/4	2	1	1/48			1/32	2/3	1911										74, 75							
75	68	488/3	488/3	0.08333333333333333	5/12	5/12	Chord	2/4	2	1	1/48			1/32	2/3	1912										74, 75							
75	68	651/4	651/4	0.08333333333333333	7/16	7/16	Chord	2/4	2	1	1/48			1/32	2/3	1913										74, 75							
75	68	977/6	977/6	0.08333333333333333	11/24	11/24	Chord	2/4	2	1	1/48			1/32	2/3	1914										74, 75							
75	68	1955/12	1955/12	0.08333333333333333	23/48	23/48	Chord	2/4	2	1	1/48			1/32	2/3	1915										74, 75							
76	69	163	163	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1916									196							34	
76	69	327/2	327/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1917									196							34	
76	69	164	164	0.3333333333333333	1/4	1/4	Chord	2/4	1	1	1/12			1/8	2/3	1918									196							34	
76	69	493/3	493/3	0.0	1/3	1/3	Spanner	2/4	1	1	0														196								
76	69	493/3	493/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12			1/8	2/3	1919									196								
76	69	494/3	494/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12			1/8	2/3	1920																	
76	69	163	163	0.08333333333333333	0	0	Chord	2/4	1	2	1/48			1/32	2/3	1921																	
76	69	1957/12	1957/12	0.08333333333333333	1/48	1/48	Chord	2/4	1	2	1/48			1/32	2/3	1922																	
76	69	979/6	979/6	0.08333333333333333	1/24	1/24	Chord	2/4	1	2	1/48			1/32	2/3	1923																	
76	69	653/4	653/4	0.08333333333333333	1/16	1/16	Chord	2/4	1	2	1/48			1/32	2/3	1924																	
76	69	490/3	490/3	0.08333333333333333	1/12	1/12	Chord	2/4	1	2	1/48			1/32	2/3	1925																	
76	69	1961/12	1961/12	0.08333333333333333	5/48	5/48	Chord	2/4	1	2	1/48			1/32	2/3	1926																	
76	69	327/2	327/2	0.08333333333333333	1/8	1/8	Chord	2/4	1	2	1/48			1/32	2/3	1927																	
76	69	1963/12	1963/12	0.08333333333333333	7/48	7/48	Chord	2/4	1	2	1/48			1/32	2/3	1928																	
76	69	491/3	491/3	0.08333333333333333	1/6	1/6	Chord	2/4	1	2	1/48			1/32	2/3	1929																	
76	69	655/4	655/4	0.08333333333333333	3/16	3/16	Chord	2/4	1	2	1/48			1/32	2/3	1930																	
76	69	983/6	983/6	0.08333333333333333	5/24	5/24	Chord	2/4	1	2	1/48			1/32	2/3	1931																	
76	69	1967/12	1967/12	0.08333333333333333	11/48	11/48	Chord	2/4	1	2	1/48			1/32	2/3	1932																	
76	69	163	163	1.0	0	0	Chord	2/4	1	3	1/4			1/4	1	1933									197								
76	69	164	164	1.0	1/4	1/4	Chord	2/4	1	3	1/4			1/4	1	1934																	
76	69	163	163	0.0	0	0	Spanner	2/4	2	1	0																						
76	69	163	163	0.0	0	0	Spanner	2/4	2	1	0																						
76	69	163	163	0.0	0	0	Spanner	2/4	2	1	0															76							
76	69	163	163	0.0	0	0	Spanner	2/4	2	1	0															76, 77							
76	69	164	164	0.08333333333333333	1/4	1/4	Chord	2/4	2	1	1/48			1/32	2/3	1935										76, 77							
76	69	1969/12	1969/12	0.08333333333333333	13/48	13/48	Chord	2/4	2	1	1/48			1/32	2/3	1936										76, 77							
76	69	985/6	985/6	0.08333333333333333	7/24	7/24	Chord	2/4	2	1	1/48			1/32	2/3	1937										76, 77							
76	69	657/4	657/4	0.08333333333333333	5/16	5/16	Chord	2/4	2	1	1/48			1/32	2/3	1938										76, 77							
76	69	493/3	493/3	0.08333333333333333	1/3	1/3	Chord	2/4	2	1	1/48			1/32	2/3	1939										76, 77							
76	69	1973/12	1973/12	0.08333333333333333	17/48	17/48	Chord	2/4	2	1	1/48			1/32	2/3	1940										76, 77							
76	69	329/2	329/2	0.08333333333333333	3/8	3/8	Chord	2/4	2	1	1/48			1/32	2/3	1941										76, 77							
76	69	1975/12	1975/12	0.08333333333333333	19/48	19/48	Chord	2/4	2	1	1/48			1/32	2/3	1942										76, 77							
76	69	494/3	494/3	0.08333333333333333	5/12	5/12	Chord	2/4	2	1	1/48			1/32	2/3	1943										76, 77							
76	69	659/4	659/4	0.08333333333333333	7/16	7/16	Chord	2/4	2	1	1/48			1/32	2/3	1944										76, 77							
76	69	989/6	989/6	0.08333333333333333	11/24	11/24	Chord	2/4	2	1	1/48			1/32	2/3	1945										76, 77							
76	69	1979/12	1979/12	0.08333333333333333	23/48	23/48	Chord	2/4	2	1	1/48			1/32	2/3	1946										76, 77							
77	70	165	165	0.0	0	0	Dynamic	3/4	1	1	0						pp																
77	70	165	165	0.0	0	0	Spanner	3/4	1	1	0																						18
77	70	165	165	0.0	0	0	Spanner	3/4	1	1	0																		7				18
77	70	165	165	2.0	0	0	Chord	3/4	1	1	1/2		c32	1/2	1	1947													7				18
77	70	165	165	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	1948													7				18
77	70	167	167	0.6666666666666666	1/2	1/2	Chord	3/4	1	1	1/6		c32	1/4	2/3	1949									198				7				18
77	70	167	167	0.6666666666666666	1/2	1/2	Chord	3/4	1	1	1/6			1/4	2/3	1950									198				7				18
77	70	503/3	503/3	0.08333333333333333	2/3	2/3	Chord	3/4	1	1	1/48			1/32	2/3	1951									198				7				18
77	70	671/4	671/4	0.08333333333333333	11/16	11/16	Chord	3/4	1	1	1/48			1/32	2/3	1952									198				7				18
77	70	1007/6	1007/6	0.08333333333333333	17/24	17/24	Chord	3/4	1	1	1/48			1/32	2/3	1953									198				7				18
77	70	2015/12	2015/12	0.08333333333333333	35/48	35/48	Chord	3/4	1	1	1/48			1/32	2/3	1954													7				18
77	70	165	165	0.0	0	0	Spanner	3/4	2	1	0																						
77	70	165	165	0.0	0	0	Spanner	3/4	2	1	0																						
77	70	165	165	0.0	0	0	Spanner	3/4	2	1	0																	18					
77	70	165	165	0.0	0	0	Spanner	3/4	2	1	0															78		18					
77	70	165	165	0.125	0	0	Chord	3/4	2	1	1/32			1/32	1	1955									199	78		18					
77	70	1321/8	1321/8	0.0	1/32	1/32	Spanner	3/4	2	1	0														199	78							
77	70	1321/8	1321/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32			1/32	1	1956									199	78							
77	70	661/4	661/4	0.125	1/16	1/16	Chord	3/4	2	1	1/32			1/32	1	1957									199	78							
77	70	1323/8	1323/8	0.125	3/32	3/32	Chord	3/4	2	1	1/32			1/32	1	1958									199	78							
77	70	331/2	331/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32			1/32	1	1959									199	78							
77	70	1325/8	1325/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32			1/32	1	1960									199	78							
77	70	663/4	663/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32			1/32	1	1961									199	78							
77	70	1327/8	1327/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32			1/32	1	1962									199	78							
77	70	166	166	0.1111111111111111	1/4	1/4	Chord	3/4	2	1	1/36			1/32	8/9	1963									199	78							
77	70	1495/9	1495/9	0.1111111111111111	5/18	5/18	Chord	3/4	2	1	1/36			1/32	8/9	1964									199	78							
77	70	1496/9	1496/9	0.1111111111111111	11/36	11/36	Chord	3/4	2	1	1/36			1/32	8/9	1965									199	78							
77	70	499/3	499/3	0.1111111111111111	1/3	1/3	Chord	3/4	2	1	1/36			1/32	8/9	1966									199	78							
77	70	1498/9	1498/9	0.1111111111111111	13/36	13/36	Chord	3/4	2	1	1/36			1/32	8/9	1967									199	78							
77	70	1499/9	1499/9	0.1111111111111111	7/18	7/18	Chord	3/4	2	1	1/36			1/32	8/9	1968									199	78							
77	70	500/3	500/3	0.1111111111111111	5/12	5/12	Chord	3/4	2	1	1/36			1/32	8/9	1969									199	78							
77	70	1501/9	1501/9	0.1111111111111111	4/9	4/9	Chord	3/4	2	1	1/36			1/32	8/9	1970									199	78							
77	70	1502/9	1502/9	0.1111111111111111	17/36	17/36	Chord	3/4	2	1	1/36			1/32	8/9	1971									199	78							
77	70	167	167	0.08333333333333333	1/2	1/2	Chord	3/4	2	1	1/48			1/32	2/3	1972									199	78							
77	70	2005/12	2005/12	0.08333333333333333	25/48	25/48	Chord	3/4	2	1	1/48			1/32	2/3	1973									199	78							
77	70	1003/6	1003/6	0.08333333333333333	13/24	13/24	Chord	3/4	2	1	1/48			1/32	2/3	1974									199	78							
77	70	669/4	669/4	0.08333333333333333	9/16	9/16	Chord	3/4	2	1	1/48			1/32	2/3	1975									199	78							
77	70	502/3	502/3	0.08333333333333333	7/12	7/12	Chord	3/4	2	1	1/48			1/32	2/3	1976									199	78							
77	70	2009/12	2009/12	0.08333333333333333	29/48	29/48	Chord	3/4	2	1	1/48			1/32	2/3	1977									199	78							
77	70	335/2	335/2	0.08333333333333333	5/8	5/8	Chord	3/4	2	1	1/48			1/32	2/3	1978									199	78							
77	70	2011/12	2011/12	0.08333333333333333	31/48	31/48	Chord	3/4	2	1	1/48			1/32	2/3	1979									199	78							
77	70	503/3	503/3	0.08333333333333333	2/3	2/3	Chord	3/4	2	1	1/48			1/32	2/3	1980									199	78							
77	70	671/4	671/4	0.0	11/16	11/16	Spanner	3/4	2	1	0														199	78			8				
77	70	671/4	671/4	0.08333333333333333	11/16	11/16	Chord	3/4	2	1	1/48			1/32	2/3	1981									199	78			8				
77	70	1007/6	1007/6	0.08333333333333333	17/24	17/24	Chord	3/4	2	1	1/48			1/32	2/3	1982									199	78			8				
77	70	2015/12	2015/12	0.08333333333333333	35/48	35/48	Chord	3/4	2	1	1/48			1/32	2/3	1983									199	78			8				
78	71	168	168	0.0	0	0	Dynamic	4/4	1	1	0						ff												7				
78	71	168	168	0.0	0	0	Spanner	4/4	1	1	0																		7			35	
78	71	168	168	0.0	0	0	Spanner	4/4	1	1	0																		7			35	
78	71	168	168	0.05555555555555555	0	0	Chord	4/4	1	1	1/72			1/64	8/9	1984									200				7			35	
78	71	3025/18	3025/18	0.05555555555555555	1/72	1/72	Chord	4/4	1	1	1/72			1/64	8/9	1985									200				7			35	
78	71	1513/9	1513/9	0.05555555555555555	1/36	1/36	Chord	4/4	1	1	1/72			1/64	8/9	1986									200				7			35	
78	71	1009/6	1009/6	0.05555555555555555	1/24	1/24	Chord	4/4	1	1	1/72			1/64	8/9	1987									200				7			35	
78	71	1514/9	1514/9	0.0	1/18	1/18	Spanner	4/4	1	1	0														200							35	
78	71	1514/9	1514/9	0.05555555555555555	1/18	1/18	Chord	4/4	1	1	1/72			1/64	8/9	1988									200							35	
78	71	3029/18	3029/18	0.05555555555555555	5/72	5/72	Chord	4/4	1	1	1/72			1/64	8/9	1989									200							35	
78	71	505/3	505/3	0.05555555555555555	1/12	1/12	Chord	4/4	1	1	1/72			1/64	8/9	1990									200							35	
78	71	3031/18	3031/18	0.05555555555555555	7/72	7/72	Chord	4/4	1	1	1/72			1/64	8/9	1991									200							35	
78	71	1516/9	1516/9	0.05555555555555555	1/9	1/9	Chord	4/4	1	1	1/72			1/64	8/9	1992									200							35	
78	71	337/2	337/2	0.05555555555555555	1/8	1/8	Chord	4/4	1	1	1/72			1/64	8/9	1993									200							35	
78	71	1517/9	1517/9	0.05555555555555555	5/36	5/36	Chord	4/4	1	1	1/72			1/64	8/9	1994									200							35	
78	71	3035/18	3035/18	0.05555555555555555	11/72	11/72	Chord	4/4	1	1	1/72			1/64	8/9	1995									200							35	
78	71	506/3	506/3	0.05555555555555555	1/6	1/6	Chord	4/4	1	1	1/72			1/64	8/9	1996									200							35	
78	71	3037/18	3037/18	0.05555555555555555	13/72	13/72	Chord	4/4	1	1	1/72			1/64	8/9	1997									200							35	
78	71	1519/9	1519/9	0.05555555555555555	7/36	7/36	Chord	4/4	1	1	1/72			1/64	8/9	1998									200							35	
78	71	1013/6	1013/6	0.05555555555555555	5/24	5/24	Chord	4/4	1	1	1/72			1/64	8/9	1999									200							35	
78	71	1520/9	1520/9	0.05555555555555555	2/9	2/9	Chord	4/4	1	1	1/72			1/64	8/9	2000									200							35	
78	71	3041/18	3041/18	0.05555555555555555	17/72	17/72	Chord	4/4	1	1	1/72			1/64	8/9	2001									200							35	
78	71	169	169	0.05555555555555555	1/4	1/4	Chord	4/4	1	1	1/72			1/64	8/9	2002									200							35	
78	71	3043/18	3043/18	0.05555555555555555	19/72	19/72	Chord	4/4	1	1	1/72			1/64	8/9	2003									200							35	
78	71	1522/9	1522/9	0.05555555555555555	5/18	5/18	Chord	4/4	1	1	1/72			1/64	8/9	2004									200							35	
78	71	1015/6	1015/6	0.05555555555555555	7/24	7/24	Chord	4/4	1	1	1/72			1/64	8/9	2005									200							35	
78	71	1523/9	1523/9	0.05555555555555555	11/36	11/36	Chord	4/4	1	1	1/72			1/64	8/9	2006									200							35	
78	71	3047/18	3047/18	0.05555555555555555	23/72	23/72	Chord	4/4	1	1	1/72			1/64	8/9	2007									200							35	
78	71	508/3	508/3	0.05555555555555555	1/3	1/3	Chord	4/4	1	1	1/72			1/64	8/9	2008									200							35	
78	71	3049/18	3049/18	0.05555555555555555	25/72	25/72	Chord	4/4	1	1	1/72			1/64	8/9	2009									200							35	
